,Year built,HOA,Price/sqft,Total Price,Bedrooms,Bathrooms,Full bathrooms,Half bathrooms,Lot,Type_Condo,Type_Mobile / Manufactured,Type_Multi Family,Type_Multiple Occupancy,Type_Single Family,Type_Townhouse,"Cooling_Central, Evaporative","Cooling_Central, Wall",Cooling_Evaporative,Cooling_None,Cooling_Other,Cooling_Wall,City
208,1996.0,198888.0,240.0,198888.0,2.0,2.0,1.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
209,1975.0,411000.0,317.0,411000.0,3.0,2.0,2.0,0,7056.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
210,2020.0,1400000.0,323.0,1400000.0,5.0,5.0,5.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
211,2020.0,374400.0,196.0,374400.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
212,2016.0,420000.0,204.0,420000.0,3.0,3.0,2.0,1,2008.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
213,2012.0,375000.0,543.0,375000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
214,1945.0,648700.0,470.0,648700.0,0.0,0.0,,0,,0,0,0,1,0,0,0,0,0,0,0,0,Austin
215,1986.0,399000.0,253.0,399000.0,3.0,2.0,2.0,0,10193.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
216,1986.0,370000.0,288.0,370000.0,3.0,3.0,2.0,1,4922.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
217,2009.0,875000.0,266.0,875000.0,3.0,3.0,3.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
218,2020.0,302990.0,182.0,302990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
219,2020.0,515000.0,504.0,515000.0,2.0,3.0,2.0,1,7143.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
220,2020.0,850000.0,404.0,850000.0,3.0,3.0,3.0,0,7143.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
221,1969.0,250000.0,141.0,250000.0,3.0,3.0,2.0,1,9583.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
222,2019.0,1698000.0,845.0,1698000.0,3.0,3.0,3.0,0,,1,0,0,0,0,0,0,0,0,1,0,0,Austin
223,1969.0,549900.0,335.0,549900.0,4.0,2.0,2.0,0,9583.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
224,2016.0,279000.0,188.0,279000.0,3.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
225,2013.0,379000.0,192.0,379000.0,3.0,3.0,2.0,1,6534.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
226,2020.0,961000.0,753.0,961000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
227,,417990.0,218.0,417990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
228,1955.0,750000.0,716.0,750000.0,2.0,1.0,1.0,0,7579.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
229,2007.0,959900.0,379.0,959900.0,3.0,3.0,2.0,1,7405.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
230,,280990.0,173.0,280990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
231,,469000.0,455.0,469000.0,2.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
232,1985.0,349999.0,226.0,349999.0,3.0,2.0,2.0,0,9234.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
233,1936.0,2995000.0,809.0,2995000.0,4.0,4.0,3.0,1,14810.4,0,0,0,0,1,0,0,0,0,0,0,0,Austin
234,1973.0,200000.0,187.0,200000.0,2.0,2.0,1.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
235,2020.0,429000.0,,429000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
236,2020.0,394000.0,,394000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
237,,320000.0,,320000.0,0.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
238,,563990.0,142.0,563990.0,5.0,5.0,4.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
239,,280990.0,138.0,280990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
240,2020.0,575990.0,135.0,575990.0,5.0,6.0,5.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
241,2020.0,338800.0,359.0,338800.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
242,2020.0,393990.0,259.0,393990.0,2.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
243,2020.0,429990.0,244.0,429990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
244,,255990.0,162.0,255990.0,3.0,3.0,2.0,1,,0,0,0,0,0,1,0,0,0,1,0,0,Austin
245,1976.0,470000.0,316.0,470000.0,3.0,2.0,2.0,0,9191.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
246,1984.0,329000.0,295.0,329000.0,3.0,2.0,2.0,0,8276.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
247,,548990.0,206.0,548990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
248,2018.0,835000.0,220.0,835000.0,5.0,4.0,4.0,0,8929.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
249,2004.0,900000.0,170.0,900000.0,6.0,5.0,4.0,1,165963.6,0,0,0,0,1,0,0,0,0,0,0,0,Austin
250,2016.0,4250000.0,843.0,4250000.0,6.0,6.0,5.0,1,11761.2,0,0,0,0,1,0,0,0,0,0,0,0,Austin
251,2020.0,1100000.0,463.0,1100000.0,4.0,4.0,3.0,1,3484.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
252,1979.0,1795000.0,598.0,1795000.0,4.0,3.0,3.0,0,12632.4,0,0,0,0,1,0,0,0,0,0,0,0,Austin
253,2004.0,499999.0,194.0,499999.0,3.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
254,2020.0,320000.0,455.0,320000.0,0.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
255,1980.0,165000.0,412.0,165000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
256,2020.0,950000.0,338.0,950000.0,3.0,4.0,3.0,1,,0,0,0,0,0,1,0,0,0,1,0,0,Austin
257,2020.0,275000.0,440.0,275000.0,1.0,1.0,1.0,0,,0,0,0,0,1,0,0,0,0,0,0,0,Austin
258,2018.0,909000.0,832.0,909000.0,1.0,2.0,1.0,1,,1,0,0,0,0,0,0,0,1,0,0,0,Austin
259,1953.0,725000.0,368.0,725000.0,4.0,2.0,1.0,1,7213.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
260,,403995.0,168.0,403995.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
261,,307990.0,193.0,307990.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
262,2007.0,510000.0,525.0,510000.0,1.0,2.0,1.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
263,2015.0,460000.0,293.0,460000.0,3.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
264,2020.0,311995.0,115.0,311995.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
265,,424990.0,198.0,424990.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
266,2020.0,580990.0,137.0,580990.0,5.0,6.0,5.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
267,2020.0,730000.0,360.0,730000.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,0,0,0,Austin
268,,567990.0,142.0,567990.0,4.0,4.0,3.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
269,2020.0,295990.0,179.0,295990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
270,2020.0,305990.0,112.0,305990.0,5.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
271,2020.0,469990.0,226.0,469990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
272,,588990.0,202.0,588990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
273,1965.0,450000.0,423.0,450000.0,3.0,1.0,1.0,0,6730.0,0,0,0,0,1,0,0,0,0,1,0,0,Austin
274,1993.0,4500000.0,1101.0,4500000.0,6.0,5.0,4.0,1,865101.6,0,0,0,0,1,0,0,0,0,0,0,0,Austin
275,2020.0,394990.0,245.0,394990.0,2.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
276,2008.0,4299999.0,990.0,4299999.0,4.0,5.0,3.0,2,16552.8,0,0,0,0,1,0,0,0,0,0,0,0,Austin
277,2020.0,578990.0,188.0,578990.0,5.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
278,1966.0,225000.0,370.0,225000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
279,1959.0,460000.0,246.0,460000.0,3.0,2.0,1.0,1,8276.0,0,0,0,0,1,0,0,1,0,0,0,0,Austin
280,2020.0,262990.0,132.0,262990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
281,1963.0,279000.0,320.0,279000.0,2.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
282,,431990.0,275.0,431990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
283,2020.0,295990.0,129.0,295990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
284,2009.0,245000.0,191.0,245000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
285,2002.0,885000.0,632.0,885000.0,0.0,1.0,1.0,0,27442.8,0,0,0,0,1,0,0,0,0,0,0,0,Austin
286,,417995.0,144.0,417995.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
287,2020.0,264995.0,166.0,264995.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
288,2020.0,608990.0,169.0,608990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
289,2020.0,85995.0,55.0,85995.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
290,2020.0,532000.0,387.0,532000.0,2.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,0,0,0,Austin
291,2020.0,705000.0,290.0,705000.0,3.0,4.0,3.0,1,,0,0,0,0,0,1,0,0,0,1,0,0,Austin
292,2020.0,420400.0,189.0,420400.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
293,2020.0,92995.0,59.0,92995.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
294,,300990.0,208.0,300990.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
295,2020.0,256990.0,163.0,256990.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
296,1993.0,455000.0,180.0,455000.0,3.0,3.0,2.0,1,12196.8,0,0,0,0,1,0,0,0,0,0,0,0,Austin
297,2020.0,288990.0,193.0,288990.0,2.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
298,,402990.0,294.0,402990.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
299,2020.0,349000.0,554.0,349000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
300,,4441000.0,1400.0,4441000.0,2.0,3.0,3.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
301,1955.0,650000.0,298.0,650000.0,0.0,,,0,13068.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
302,1982.0,199000.0,217.0,199000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,1,0,0,Austin
303,1982.0,191000.0,209.0,191000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
304,2020.0,273990.0,118.0,273990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
305,2020.0,871295.0,373.0,871295.0,3.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
306,,385170.0,219.0,385170.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
307,1999.0,331900.0,198.0,331900.0,4.0,3.0,2.0,1,5174.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
308,2020.0,523990.0,205.0,523990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
309,1981.0,514500.0,408.0,514500.0,2.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
310,,517990.0,163.0,517990.0,4.0,4.0,3.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
311,2020.0,609990.0,169.0,609990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
312,2020.0,273990.0,150.0,273990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
313,2020.0,395990.0,252.0,395990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
314,2020.0,337990.0,182.0,337990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
315,,228990.0,146.0,228990.0,4.0,3.0,2.0,1,,0,0,0,0,0,1,0,0,0,1,0,0,Austin
316,2020.0,429000.0,374.0,429000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
317,2020.0,429990.0,243.0,429990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
318,2020.0,261990.0,141.0,261990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
319,1965.0,795000.0,288.0,795000.0,3.0,2.0,2.0,0,43560.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
320,2007.0,1450000.0,315.0,1450000.0,5.0,5.0,4.0,1,51836.4,0,0,0,0,1,0,0,0,0,0,0,0,Austin
321,,557990.0,186.0,557990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
322,,465990.0,217.0,465990.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
323,1962.0,499900.0,379.0,499900.0,3.0,2.0,2.0,0,11761.2,0,0,0,0,1,0,0,0,0,0,0,0,Austin
324,,468800.0,355.0,468800.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
325,,303990.0,180.0,303990.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
326,2008.0,625000.0,590.0,625000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
327,,590000.0,429.0,590000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,1,0,0,Austin
328,1973.0,349000.0,208.0,349000.0,3.0,2.0,2.0,0,14374.8,0,0,0,0,1,0,0,0,0,0,0,0,Austin
329,2020.0,290990.0,127.0,290990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
330,1983.0,299500.0,367.0,299500.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
331,2016.0,480000.0,480.0,480000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
332,2014.0,599900.0,241.0,599900.0,4.0,3.0,2.0,1,13939.2,0,0,0,0,1,0,0,0,0,0,0,0,Austin
333,2020.0,648000.0,376.0,648000.0,3.0,3.0,2.0,1,3049.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
334,2020.0,338990.0,182.0,338990.0,4.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
335,2002.0,180000.0,228.0,180000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,1,0,0,Austin
336,1985.0,235000.0,309.0,235000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,1,0,0,Austin
337,2008.0,439000.0,583.0,439000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
338,1974.0,650000.0,338.0,650000.0,3.0,2.0,2.0,0,22215.6,0,0,0,0,1,0,0,0,0,0,0,0,Austin
339,,306990.0,162.0,306990.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
340,1984.0,250000.0,432.0,250000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
341,2020.0,618990.0,156.0,618990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
342,2002.0,185000.0,250.0,185000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
343,2005.0,825000.0,205.0,825000.0,4.0,4.0,3.0,1,10890.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
344,2008.0,339900.0,225.0,339900.0,2.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
345,,381995.0,202.0,381995.0,3.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
346,1950.0,445000.0,485.0,445000.0,2.0,1.0,1.0,0,6403.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
347,2020.0,271990.0,189.0,271990.0,3.0,2.0,2.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
348,1975.0,289000.0,306.0,289000.0,3.0,1.0,1.0,0,7013.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
349,1998.0,362500.0,228.0,362500.0,3.0,3.0,2.0,1,5967.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
350,,381990.0,178.0,381990.0,4.0,4.0,3.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
351,1989.0,380000.0,197.0,380000.0,4.0,3.0,2.0,1,8276.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
352,2014.0,353500.0,374.0,353500.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
353,1950.0,385000.0,472.0,385000.0,2.0,1.0,1.0,0,7405.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
354,1999.0,485000.0,191.0,485000.0,3.0,2.0,2.0,0,9147.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
355,2020.0,394000.0,362.0,394000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
356,2020.0,424990.0,197.0,424990.0,4.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
357,1956.0,449500.0,412.0,449500.0,3.0,1.0,1.0,0,8311.0,0,0,0,0,1,0,0,0,0,1,0,0,Austin
358,1935.0,1750000.0,632.0,1750000.0,4.0,4.0,4.0,0,6098.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
359,1950.0,270000.0,359.0,270000.0,2.0,1.0,1.0,0,4791.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
360,2007.0,869000.0,201.0,869000.0,5.0,6.0,5.0,1,10715.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
361,1983.0,450000.0,349.0,450000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
362,2001.0,360000.0,558.0,360000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
363,2020.0,286990.0,132.0,286990.0,4.0,3.0,3.0,0,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
364,2016.0,525000.0,269.0,525000.0,3.0,3.0,3.0,0,8363.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
365,2020.0,475000.0,512.0,475000.0,2.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
366,1974.0,615000.0,308.0,615000.0,4.0,2.0,2.0,0,20908.8,0,0,0,0,1,0,0,0,0,0,0,0,Austin
367,2003.0,875000.0,590.0,875000.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
368,1962.0,249000.0,344.0,249000.0,2.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
369,2008.0,639500.0,522.0,639500.0,2.0,2.0,2.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
370,2020.0,2699000.0,751.0,2699000.0,4.0,4.0,3.0,1,10458.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
371,2008.0,265000.0,184.0,265000.0,3.0,2.0,2.0,0,5619.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
372,1987.0,415000.0,226.0,415000.0,3.0,2.0,2.0,0,7187.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
373,1969.0,265000.0,348.0,265000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
374,1977.0,425000.0,208.0,425000.0,3.0,3.0,2.0,1,9801.0,0,0,0,0,1,0,0,0,0,0,0,0,Austin
375,1978.0,550000.0,240.0,550000.0,3.0,3.0,2.0,1,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
376,2020.0,553000.0,369.0,553000.0,2.0,3.0,2.0,1,,0,0,0,0,1,0,0,0,0,0,0,0,Austin
377,1986.0,130000.0,252.0,130000.0,1.0,1.0,1.0,0,,1,0,0,0,0,0,0,0,0,0,0,0,Austin
378,2020.0,470491.0,162.0,470491.0,5.0,4.0,3.0,1,,0,0,0,0,1,0,0,0,0,1,0,0,Austin
