,Type,Year built,Heating,Cooling,Parking,HOA,Price/sqft,Total Price,Bedrooms,Bathrooms,Full bathrooms,Address,URL,Lot,Half bathrooms,City,Lot Temp,sqft
920,Single Family,2020.0,Forced air,Central,3 spaces,717900.0,218.0,717900.0,4,4.0,3.0,200-Indian-Grass-Cv-Austin-TX-78737,https://www.zillow.com/homedetails/200-Indian-Grass-Cv-Austin-TX-78737/2077648854_zpid/,,1,Austin,,3293.119266055046
921,Single Family,2017.0,Forced air,Central,2 spaces,1075000.0,450.0,1075000.0,4,3.0,3.0,1310-Piedmont-Ave-Austin-TX-78757,https://www.zillow.com/homedetails/1310-Piedmont-Ave-Austin-TX-78757/29418210_zpid/,6969.0,0,Austin,"['6,969', 'sqft']",2388.8888888888887
922,Condo,1996.0,"Forced air, Electric, Gas",Central,4 spaces,524900.0,341.0,524900.0,3,3.0,3.0,4505-Speedway-APT-B-Austin-TX-78751,https://www.zillow.com/homedetails/4505-Speedway-APT-B-Austin-TX-78751/2077648873_zpid/,,0,Austin,,1539.2961876832844
923,Condo,1992.0,Forced air,Central,1 space,190000.0,269.0,190000.0,1,1.0,1.0,6000-Shepherd-Mountain-Cv-UNIT-110-Austin-TX-78730,https://www.zillow.com/homedetails/6000-Shepherd-Mountain-Cv-UNIT-110-Austin-TX-78730/2096118456_zpid/,,0,Austin,,706.3197026022304
924,Single Family,2002.0,Forced air,Central,2 spaces,6000000.0,1179.0,6000000.0,5,5.0,5.0,4402-Aqua-Verde-Dr-Austin-TX-78746,https://www.zillow.com/homedetails/4402-Aqua-Verde-Dr-Austin-TX-78746/29348440_zpid/,36590.4,0,Austin,"['0.84', 'acres']",5089.058524173028
925,Single Family,1961.0,"Forced air, Electric, Gas",Central,2 spaces,375000.0,224.0,375000.0,4,2.0,2.0,915-Berrywood-Dr-Austin-TX-78753,https://www.zillow.com/homedetails/915-Berrywood-Dr-Austin-TX-78753/29434378_zpid/,13939.2,0,Austin,"['0.32', 'acres']",1674.107142857143
926,Single Family,1920.0,Forced air,Central,1 space,980000.0,492.0,980000.0,3,2.0,2.0,1516-W-9th-St-Austin-TX-78703,https://www.zillow.com/homedetails/1516-W-9th-St-Austin-TX-78703/29329245_zpid/,6011.0,0,Austin,"['6,011', 'sqft']",1991.8699186991869
927,Single Family,1935.0,"Forced air, Electric, Gas",Central,2 spaces,399900.0,673.0,399900.0,1,1.0,1.0,2013-E-11th-St-Austin-TX-78702,https://www.zillow.com/homedetails/2013-E-11th-St-Austin-TX-78702/29385193_zpid/,4356.0,0,Austin,"['4,356', 'sqft']",594.2050520059436
928,Single Family,2000.0,Other,Central,2 spaces,497500.0,182.0,497500.0,4,3.0,2.0,15015-Savannah-Heights-Dr-Austin-TX-78717,https://www.zillow.com/homedetails/15015-Savannah-Heights-Dr-Austin-TX-78717/52830655_zpid/,8015.0,1,Austin,"['8,015', 'sqft']",2733.5164835164837
929,Single Family,2006.0,Forced air,Central,4 spaces,305000.0,219.0,305000.0,3,3.0,2.0,5616-Toscana-Ave-Austin-TX-78724,https://www.zillow.com/homedetails/5616-Toscana-Ave-Austin-TX-78724/64812633_zpid/,5749.0,1,Austin,"['5,749', 'sqft']",1392.6940639269405
930,Single Family,1984.0,Other,Central,2 spaces,600000.0,198.0,600000.0,4,4.0,2.0,6018-Open-Range-Trl-Austin-TX-78749,https://www.zillow.com/homedetails/6018-Open-Range-Trl-Austin-TX-78749/29484070_zpid/,11761.2,2,Austin,"['0.27', 'acres']",3030.3030303030305
931,Single Family,1947.0,Forced air,Central,2 spaces,935000.0,604.0,935000.0,3,2.0,2.0,4009-Ridgelea-Dr-Austin-TX-78731,https://www.zillow.com/homedetails/4009-Ridgelea-Dr-Austin-TX-78731/29406016_zpid/,7840.0,0,Austin,"['7,840', 'sqft']",1548.0132450331125
932,Single Family,1988.0,Forced air,"Central, Wall",4 spaces,315000.0,140.0,315000.0,3,3.0,2.0,1212-Weatherford-Dr-Austin-TX-78753,https://www.zillow.com/homedetails/1212-Weatherford-Dr-Austin-TX-78753/29439010_zpid/,8407.0,1,Austin,"['8,407', 'sqft']",2250.0
933,Condo,2018.0,"Electric, Gas",Evaporative,1 space,535000.0,807.0,535000.0,1,1.0,1.0,70-Rainey-St-1203-Austin-TX-78701,https://www.zillow.com/homedetails/70-Rainey-St-1203-Austin-TX-78701/306644980_zpid/,,0,Austin,,662.9491945477075
934,Condo,2007.0,"Forced air, Electric",Central,2 spaces,520899.0,360.0,520899.0,2,2.0,2.0,1812-West-Ave-SUITE-105-Austin-TX-78701,https://www.zillow.com/homedetails/1812-West-Ave-SUITE-105-Austin-TX-78701/83831576_zpid/,,0,Austin,,1446.9416666666666
935,Single Family,1991.0,Forced air,Central,2 spaces,435000.0,237.0,435000.0,4,2.0,2.0,6036-Abilene-Trl-Austin-TX-78749,https://www.zillow.com/homedetails/6036-Abilene-Trl-Austin-TX-78749/29486761_zpid/,8799.0,0,Austin,"['8,799', 'sqft']",1835.4430379746836
936,Single Family,1927.0,"Heat pump, Electric, Gas",Other,3 spaces,329000.0,629.0,329000.0,1,1.0,1.0,1511-E-14th-St-Austin-TX-78702,https://www.zillow.com/homedetails/1511-E-14th-St-Austin-TX-78702/29388374_zpid/,1960.0,0,Austin,"['1,960', 'sqft']",523.0524642289348
937,Condo,2020.0,Electric,Central,2 spaces,297243.0,173.0,297243.0,3,3.0,2.0,1814-Roseburg-Dr-Austin-TX-78754,https://www.zillow.com/homedetails/1814-Roseburg-Dr-Austin-TX-78754/2077648818_zpid/,,1,Austin,,1718.1676300578035
938,Condo,2020.0,Electric,Central,2 spaces,299265.0,174.0,299265.0,3,3.0,2.0,1718-Roseburg-Dr-Austin-TX-78754,https://www.zillow.com/homedetails/1718-Roseburg-Dr-Austin-TX-78754/2077648856_zpid/,,1,Austin,,1719.9137931034484
939,Single Family,1978.0,Forced air,Central,4 spaces,1260000.0,390.0,1260000.0,3,3.0,3.0,1804-Mistywood-Dr-Austin-TX-78746,https://www.zillow.com/homedetails/1804-Mistywood-Dr-Austin-TX-78746/29326142_zpid/,10410.0,0,Austin,"['10,410', 'sqft']",3230.769230769231
940,Condo,2017.0,"Forced air, Electric, Gas",Central,2 spaces,614500.0,503.0,614500.0,3,2.0,2.0,2705-S-4th-St-UNIT-A-Austin-TX-78704,https://www.zillow.com/homedetails/2705-S-4th-St-UNIT-A-Austin-TX-78704/251032822_zpid/,,0,Austin,,1221.6699801192842
941,Condo,2020.0,Forced air,None,2 spaces,603000.0,815.0,603000.0,1,1.0,1.0,48-East-Ave-3206-Austin-TX-78701,https://www.zillow.com/homedetails/48-East-Ave-3206-Austin-TX-78701/2077649074_zpid/,,0,Austin,,739.8773006134969
942,Condo,2020.0,Forced air,None,2 spaces,754000.0,768.0,754000.0,2,2.0,2.0,48-East-Ave-1709-Austin-TX-78701,https://www.zillow.com/homedetails/48-East-Ave-1709-Austin-TX-78701/2077649224_zpid/,,0,Austin,,981.7708333333334
943,Townhouse,1966.0,,None,1 space,225000.0,370.0,225000.0,1,1.0,1.0,1800-Lavaca-St-A-802-Austin-TX-78701,https://www.zillow.com/homedetails/1800-Lavaca-St-A-802-Austin-TX-78701/2077649600_zpid/,11761200.0,0,Austin,"['270', 'acres']",608.1081081081081
944,Condo,,"Forced air, Gas",Central,2 spaces,425000.0,266.0,425000.0,3,3.0,2.0,https:,https://www.zillow.com/community/hypoint-residences-by-urban-atx/2077960151_zpid/,,1,Austin,,1597.7443609022557
945,Single Family,1995.0,"Forced air, Electric",Central,2 spaces,519900.0,220.0,519900.0,4,3.0,2.0,11201-Readvill-Ln-Austin-TX-78739,https://www.zillow.com/homedetails/11201-Readvill-Ln-Austin-TX-78739/29507980_zpid/,10105.0,1,Austin,"['10,105', 'sqft']",2363.181818181818
946,Condo,2013.0,"Forced air, Electric, Gas",Central,2 spaces,415000.0,165.0,415000.0,4,4.0,3.0,9520-Solana-Vista-Loop-B-Austin-TX-78750,https://www.zillow.com/homedetails/9520-Solana-Vista-Loop-B-Austin-TX-78750/121656282_zpid/,,1,Austin,,2515.151515151515
947,Single Family,2020.0,,None,3 spaces,654990.0,204.0,654990.0,4,4.0,3.0,https:,https://www.zillow.com/community/highpointe-90ft-lots/2078027116_zpid/,,1,Austin,,3210.735294117647
948,Single Family,,,None,2 spaces,470849.0,300.0,470849.0,3,3.0,2.0,4802-Star-Jasmine-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/4802-Star-Jasmine-Dr-Austin-TX-78723/2077654233_zpid/,,1,Austin,,1569.4966666666667
949,Single Family,,,None,2 spaces,475866.0,281.0,475866.0,3,3.0,2.0,4803-Star-Jasmine-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/4803-Star-Jasmine-Dr-Austin-TX-78723/2077654232_zpid/,,1,Austin,,1693.4733096085408
950,Single Family,,,None,,90995.0,58.0,90995.0,3,2.0,2.0,https:,https://www.zillow.com/community/oak-crest/2078187709_zpid/,,0,Austin,,1568.8793103448277
951,Single Family,2020.0,Forced air,Central,1 space,699900.0,509.0,699900.0,2,2.0,2.0,2805-Oak-Crest-Ave-2-Austin-TX-78704,https://www.zillow.com/homedetails/2805-Oak-Crest-Ave-2-Austin-TX-78704/2080097758_zpid/,10890.0,0,Austin,"['0.25', 'acres']",1375.049115913556
952,Single Family,1961.0,Forced air,Central,1 space,445000.0,286.0,445000.0,4,2.0,2.0,5313-Wellington-Dr-Austin-TX-78723,https://www.zillow.com/homedetails/5313-Wellington-Dr-Austin-TX-78723/29399992_zpid/,8712.0,0,Austin,"['8,712', 'sqft']",1555.944055944056
953,Single Family,2020.0,,None,2 spaces,250990.0,177.0,250990.0,3,2.0,2.0,https:,https://www.zillow.com/community/forest-bluff/2077808909_zpid/,,0,Austin,,1418.0225988700565
954,Condo,,"Forced air, Electric",Central,2 spaces,418800.0,377.0,418800.0,2,2.0,2.0,https:,https://www.zillow.com/community/little-ford-south-congress/2078404568_zpid/,,0,Austin,,1110.8753315649867
955,Single Family,1974.0,"Forced air, Heat pump",Central,2 spaces,519000.0,249.0,519000.0,4,3.0,3.0,12313-Indian-Mound-Dr-Austin-TX-78758,https://www.zillow.com/homedetails/12313-Indian-Mound-Dr-Austin-TX-78758/29438691_zpid/,13503.6,0,Austin,"['0.31', 'acres']",2084.3373493975905
956,Condo,2020.0,Forced air,Central,2 spaces,390000.0,405.0,390000.0,2,2.0,2.0,https:,https://www.zillow.com/community/bend-south-congress/2077811375_zpid/,,0,Austin,,962.9629629629629
957,Condo,2014.0,"Forced air, Electric",Central,1 space,449000.0,652.0,449000.0,1,1.0,1.0,222-West-Ave-UNIT-2511-Austin-TX-78701,https://www.zillow.com/homedetails/222-West-Ave-UNIT-2511-Austin-TX-78701/124838867_zpid/,,0,Austin,,688.6503067484663
958,Condo,1968.0,Forced air,Central,1 space,205000.0,331.0,205000.0,1,1.0,1.0,5601-Woodrow-Ave-APT-108-Austin-TX-78756,https://www.zillow.com/homedetails/5601-Woodrow-Ave-APT-108-Austin-TX-78756/2144692903_zpid/,,0,Austin,,619.3353474320242
959,Single Family,1989.0,Forced air,Central,2 spaces,550000.0,238.0,550000.0,4,2.0,2.0,11538-Gun-Fight-Ln-Austin-TX-78748,https://www.zillow.com/homedetails/11538-Gun-Fight-Ln-Austin-TX-78748/29513495_zpid/,7405.0,0,Austin,"['7,405', 'sqft']",2310.924369747899
960,Single Family,1983.0,"Forced air, Electric, Gas",Central,2 spaces,340000.0,206.0,340000.0,3,2.0,2.0,14810-Great-Willow-Dr-Austin-TX-78728,https://www.zillow.com/homedetails/14810-Great-Willow-Dr-Austin-TX-78728/29449435_zpid/,7492.0,0,Austin,"['7,492', 'sqft']",1650.485436893204
961,Condo,2001.0,"Forced air, Heat pump",Central,2 spaces,1075000.0,692.0,1075000.0,2,2.0,2.0,901-W-9th-St-APT-607-Austin-TX-78703,https://www.zillow.com/homedetails/901-W-9th-St-APT-607-Austin-TX-78703/83817051_zpid/,,0,Austin,,1553.4682080924856
962,Single Family,2020.0,,None,2 spaces,418990.0,274.0,418990.0,2,2.0,2.0,https:,https://www.zillow.com/community/loyola/2078464068_zpid/,,0,Austin,,1529.1605839416059
963,Single Family,1993.0,Forced air,Central,2 spaces,400000.0,157.0,400000.0,3,3.0,2.0,9313-Silk-Oak-Cv-Austin-TX-78748,https://www.zillow.com/homedetails/9313-Silk-Oak-Cv-Austin-TX-78748/29504470_zpid/,9147.0,1,Austin,"['9,147', 'sqft']",2547.770700636943
964,Single Family,1975.0,Other,Central,2 spaces,272900.0,284.0,272900.0,3,2.0,2.0,2321-Lakehurst-Dr-Austin-TX-78744,https://www.zillow.com/homedetails/2321-Lakehurst-Dr-Austin-TX-78744/29503222_zpid/,5227.0,0,Austin,"['5,227', 'sqft']",960.9154929577464
965,Single Family,1999.0,Forced air,Central,2 spaces,499000.0,209.0,499000.0,4,3.0,2.0,6002-Taylorcrest-Dr-Austin-TX-78749,https://www.zillow.com/homedetails/6002-Taylorcrest-Dr-Austin-TX-78749/29491677_zpid/,5793.0,1,Austin,"['5,793', 'sqft']",2387.55980861244
966,Single Family,1972.0,"Forced air, Electric",Central,8 spaces,4495000.0,1134.0,4495000.0,5,4.0,4.0,1881-Westlake-Dr-Austin-TX-78746,https://www.zillow.com/homedetails/1881-Westlake-Dr-Austin-TX-78746/29338010_zpid/,44431.2,0,Austin,"['1.02', 'acres']",3963.8447971781306
967,Condo,2018.0,Forced air,Central,2 spaces,575000.0,325.0,575000.0,3,4.0,3.0,1404-Waterloo-Shore-Ln-9-Austin-TX-78741,https://www.zillow.com/homedetails/1404-Waterloo-Shore-Ln-9-Austin-TX-78741/241937770_zpid/,,1,Austin,,1769.2307692307693
968,Multi Family,1967.0,Forced air,Central,2 spaces,799900.0,324.0,799900.0,0,,,2007-Greenbrook-Pkwy-Austin-TX-78723,https://www.zillow.com/homedetails/2007-Greenbrook-Pkwy-Austin-TX-78723/29402217_zpid/,,0,Austin,,2468.8271604938273
969,Single Family,,,None,2 spaces,257990.0,134.0,257990.0,3,3.0,2.0,https:,https://www.zillow.com/community/park-at-51-east-affordable/2077851318_zpid/,,1,Austin,,1925.2985074626865
970,Single Family,2002.0,Forced air,Central,5 spaces,685000.0,279.0,685000.0,3,3.0,2.0,5900-London-Dr-Austin-TX-78745,https://www.zillow.com/homedetails/5900-London-Dr-Austin-TX-78745/60138721_zpid/,27007.2,1,Austin,"['0.62', 'acres']",2455.1971326164876
971,Single Family,1955.0,Forced air,Central,1 space,545000.0,371.0,545000.0,3,2.0,2.0,6906-Reese-Ln-Austin-TX-78757,https://www.zillow.com/homedetails/6906-Reese-Ln-Austin-TX-78757/29415077_zpid/,7405.0,0,Austin,"['7,405', 'sqft']",1469.0026954177897
972,Condo,2003.0,Forced air,Central,1 space,275000.0,199.0,275000.0,3,3.0,2.0,11000-Anderson-Mill-Rd-UNIT-132-Austin-TX-78750,https://www.zillow.com/homedetails/11000-Anderson-Mill-Rd-UNIT-132-Austin-TX-78750/64865405_zpid/,,1,Austin,,1381.9095477386934
973,Condo,2002.0,Forced air,Central,2 spaces,245000.0,181.0,245000.0,2,2.0,2.0,11203-Ranch-Road-2222-APT-2201-Austin-TX-78730,https://www.zillow.com/homedetails/11203-Ranch-Road-2222-APT-2201-Austin-TX-78730/70352889_zpid/,,0,Austin,,1353.5911602209944
974,Single Family,2020.0,,None,2 spaces,258990.0,176.0,258990.0,3,2.0,2.0,https:,https://www.zillow.com/community/tiermo/2078624733_zpid/,,0,Austin,,1471.534090909091
975,Single Family,,,None,3 spaces,3500000.0,,3500000.0,3,4.0,,501-West-Ave-Austin-TX-78701,https://www.zillow.com/homedetails/501-West-Ave-Austin-TX-78701/144147769_zpid/,16552.8,0,Austin,"['0.38', 'acres']",
976,Single Family,1999.0,Other,Central,4 spaces,799000.0,233.0,799000.0,5,5.0,4.0,13301-Crystal-Way-Austin-TX-78737,https://www.zillow.com/homedetails/13301-Crystal-Way-Austin-TX-78737/28596638_zpid/,77536.8,1,Austin,"['1.78', 'acres']",3429.184549356223
977,Condo,,"Forced air, Gas",Central,2 spaces,580000.0,225.0,580000.0,5,4.0,4.0,https:,https://www.zillow.com/community/hypoint-residences-by-urban-atx/2077960152_zpid/,,0,Austin,,2577.777777777778
978,Single Family,2014.0,"Forced air, Electric",Central,4 spaces,339500.0,122.0,339500.0,5,3.0,2.0,11209-Whitefaulds-Dr-Austin-TX-78754,https://www.zillow.com/homedetails/11209-Whitefaulds-Dr-Austin-TX-78754/125916046_zpid/,10410.0,1,Austin,"['10,410', 'sqft']",2782.7868852459014
979,Condo,2013.0,"Forced air, Electric, Gas",Central,2 spaces,785000.0,320.0,785000.0,3,3.0,2.0,5800-Jim-Hogg-Ave-A-Austin-TX-78756,https://www.zillow.com/homedetails/5800-Jim-Hogg-Ave-A-Austin-TX-78756/124839067_zpid/,,1,Austin,,2453.125
980,Single Family,1998.0,Forced air,Central,4 spaces,425000.0,219.0,425000.0,3,3.0,2.0,9208-Walsall-Cv-Austin-TX-78749,https://www.zillow.com/homedetails/9208-Walsall-Cv-Austin-TX-78749/29499761_zpid/,6403.0,1,Austin,"['6,403', 'sqft']",1940.6392694063927
981,Single Family,1960.0,"Forced air, Electric, Gas",Central,1 space,550000.0,481.0,550000.0,3,2.0,2.0,3603-Tallison-Ter-Austin-TX-78704,https://www.zillow.com/homedetails/3603-Tallison-Ter-Austin-TX-78704/29478776_zpid/,8276.0,0,Austin,"['8,276', 'sqft']",1143.4511434511435
982,Single Family,,,None,2 spaces,264990.0,209.0,264990.0,3,2.0,2.0,https:,https://www.zillow.com/community/bradshaw-crossing-ridgepointe-and-cottage-collection/2078639649_zpid/,,0,Austin,,1267.8947368421052
983,Single Family,,,None,,100995.0,60.0,100995.0,3,2.0,2.0,https:,https://www.zillow.com/community/oak-crest/2077969173_zpid/,,0,Austin,,1683.25
984,Townhouse,,,None,2 spaces,244990.0,193.0,244990.0,3,3.0,2.0,https:,https://www.zillow.com/community/stoney-ridge/2078948257_zpid/,,1,Austin,,1269.3782383419689
985,Single Family,1948.0,"Forced air, Electric, Gas","Central, Wall",2 spaces,1635000.0,400.0,1635000.0,5,4.0,3.0,5602-Shoal-Edge-Ct-Austin-TX-78756,https://www.zillow.com/homedetails/5602-Shoal-Edge-Ct-Austin-TX-78756/29414026_zpid/,20473.2,1,Austin,"['0.47', 'acres']",4087.5
986,Single Family,,,None,3 spaces,614990.0,229.0,614990.0,4,3.0,3.0,https:,https://www.zillow.com/community/highpointe-90ft-lots/2078027115_zpid/,,0,Austin,,2685.5458515283844
987,Single Family,2020.0,,None,3 spaces,573990.0,176.0,573990.0,4,3.0,3.0,https:,https://www.zillow.com/community/parten/2079036317_zpid/,,0,Austin,,3261.306818181818
988,Single Family,2004.0,Forced air,Central,4 spaces,565000.0,232.0,565000.0,4,3.0,2.0,6609-Hansa-Loop-Austin-TX-78739,https://www.zillow.com/homedetails/6609-Hansa-Loop-Austin-TX-78739/64854358_zpid/,8102.0,1,Austin,"['8,102', 'sqft']",2435.344827586207
989,Condo,1996.0,"Forced air, Gas",Central,1 space,198888.0,240.0,198888.0,2,2.0,1.0,11910-Swearingen-Dr-115-Austin-TX-78758,https://www.zillow.com/homedetails/11910-Swearingen-Dr-115-Austin-TX-78758/2077670960_zpid/,,1,Austin,,828.7
990,Single Family,1975.0,Forced air,Central,4 spaces,411000.0,317.0,411000.0,3,2.0,2.0,10701-Berthound-Dr-Austin-TX-78758,https://www.zillow.com/homedetails/10701-Berthound-Dr-Austin-TX-78758/29432587_zpid/,7056.0,0,Austin,"['7,056', 'sqft']",1296.5299684542588
991,Single Family,2020.0,,None,2 spaces,1400000.0,323.0,1400000.0,5,5.0,5.0,https:,https://www.zillow.com/community/grove/2079117322_zpid/,,0,Austin,,4334.3653250774
992,Single Family,2020.0,,None,2 spaces,374400.0,196.0,374400.0,3,2.0,2.0,https:,https://www.zillow.com/community/easton-park/2078304416_zpid/,,0,Austin,,1910.204081632653
993,Single Family,2016.0,"Forced air, Electric, Gas",Central,2 spaces,420000.0,204.0,420000.0,3,3.0,2.0,12501-Shrike-Ln-Austin-TX-78729,https://www.zillow.com/homedetails/12501-Shrike-Ln-Austin-TX-78729/2096615762_zpid/,2008.0,1,Austin,"['2,008', 'sqft']",2058.823529411765
994,Condo,2012.0,"Forced air, Electric, Gas",Central,1 space,375000.0,543.0,375000.0,1,1.0,1.0,1603-Enfield-Rd-SUITE-212-Austin-TX-78703,https://www.zillow.com/homedetails/1603-Enfield-Rd-SUITE-212-Austin-TX-78703/119627281_zpid/,,0,Austin,,690.6077348066299
995,Multiple Occupancy,1945.0,"Forced air, Electric",Central,,648700.0,470.0,648700.0,0,0.0,,611-Nelray-Blvd-Austin-TX-78751,https://www.zillow.com/homedetails/611-Nelray-Blvd-Austin-TX-78751/29410817_zpid/,,0,Austin,,1380.212765957447
996,Single Family,1986.0,Forced air,Central,4 spaces,399000.0,253.0,399000.0,3,2.0,2.0,4401-Goleta-Ct-Austin-TX-78749,https://www.zillow.com/homedetails/4401-Goleta-Ct-Austin-TX-78749/29495507_zpid/,10193.0,0,Austin,"['10,193', 'sqft']",1577.0750988142292
997,Single Family,1986.0,"Forced air, Electric, Gas",Central,4 spaces,370000.0,288.0,370000.0,3,3.0,2.0,7806-Van-Dyke-Dr-Austin-TX-78729,https://www.zillow.com/homedetails/7806-Van-Dyke-Dr-Austin-TX-78729/29572790_zpid/,4922.0,1,Austin,"['4,922', 'sqft']",1284.7222222222222
998,Condo,2009.0,Forced air,Central,2 spaces,875000.0,266.0,875000.0,3,3.0,3.0,3200-Grandview-St-APT-4-Austin-TX-78705,https://www.zillow.com/homedetails/3200-Grandview-St-APT-4-Austin-TX-78705/110539443_zpid/,,0,Austin,,3289.4736842105262
999,Single Family,2020.0,,None,2 spaces,302990.0,182.0,302990.0,3,3.0,2.0,https:,https://www.zillow.com/community/vistas-of-austin/2079142269_zpid/,,1,Austin,,1664.7802197802198
1000,Single Family,2020.0,Forced air,Central,1 space,515000.0,504.0,515000.0,2,3.0,2.0,1511-Oak-Heights-Dr-2-Austin-TX-78741,https://www.zillow.com/homedetails/1511-Oak-Heights-Dr-2-Austin-TX-78741/2077674887_zpid/,7143.0,1,Austin,"['7,143', 'sqft']",1021.8253968253969
1001,Single Family,2020.0,"Forced air, Electric",Central,1 space,850000.0,404.0,850000.0,3,3.0,3.0,1511-Oak-Heights-Dr-1-Austin-TX-78741,https://www.zillow.com/homedetails/1511-Oak-Heights-Dr-1-Austin-TX-78741/2077674890_zpid/,7143.0,0,Austin,"['7,143', 'sqft']",2103.960396039604
1002,Single Family,1969.0,"Forced air, Gas",Central,2 spaces,250000.0,141.0,250000.0,3,3.0,2.0,6106-Provencial-Cv-Austin-TX-78724,https://www.zillow.com/homedetails/6106-Provencial-Cv-Austin-TX-78724/29395234_zpid/,9583.0,1,Austin,"['9,583', 'sqft']",1773.049645390071
1003,Condo,2019.0,Forced air,None,2 spaces,1698000.0,845.0,1698000.0,3,3.0,3.0,501-W-West-Ave-2504-Austin-TX-78701,https://www.zillow.com/homedetails/501-W-West-Ave-2504-Austin-TX-78701/2077676775_zpid/,,0,Austin,,2009.4674556213017
1004,Single Family,1969.0,"Forced air, Electric",Central,3 spaces,549900.0,335.0,549900.0,4,2.0,2.0,3207-Nancy-Gale-Dr-Austin-TX-78735,https://www.zillow.com/homedetails/3207-Nancy-Gale-Dr-Austin-TX-78735/58312497_zpid/,9583.0,0,Austin,"['9,583', 'sqft']",1641.4925373134329
1005,Condo,2016.0,"Forced air, Electric, Gas",Central,1 space,279000.0,188.0,279000.0,3,3.0,2.0,1311-Catalan-Rd-Austin-TX-78748,https://www.zillow.com/homedetails/1311-Catalan-Rd-Austin-TX-78748/241938971_zpid/,,1,Austin,,1484.0425531914893
1006,Single Family,2013.0,Forced air,Central,4 spaces,379000.0,192.0,379000.0,3,3.0,2.0,2001-Faro-Dr-APT-5-Austin-TX-78741,https://www.zillow.com/homedetails/2001-Faro-Dr-APT-5-Austin-TX-78741/119627025_zpid/,6534.0,1,Austin,"['6,534', 'sqft']",1973.9583333333333
1007,Condo,2020.0,Forced air,Central,1 space,961000.0,753.0,961000.0,2,2.0,2.0,48-E-East-Ave-2110-Austin-TX-78701,https://www.zillow.com/homedetails/48-E-East-Ave-2110-Austin-TX-78701/2077678832_zpid/,,0,Austin,,1276.2284196547146
1008,Single Family,,,None,2 spaces,417990.0,218.0,417990.0,3,3.0,2.0,https:,https://www.zillow.com/community/park-at-51-east/2079152438_zpid/,,1,Austin,,1917.3853211009175
1009,Single Family,1955.0,"Forced air, Electric, Gas",Central,4 spaces,750000.0,716.0,750000.0,2,1.0,1.0,2026-W-Ben-White-Blvd-Austin-TX-78704,https://www.zillow.com/homedetails/2026-W-Ben-White-Blvd-Austin-TX-78704/29477212_zpid/,7579.0,0,Austin,"['7,579', 'sqft']",1047.486033519553
